Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
EMP03857,Operations,31,111606,0,48.9,54,No
EMP03858,HR,37,37462,17,58.3,100,Yes
EMP03859,Marketing,36,73414,19,47.1,89,Yes
EMP03860,Sales,58,83796,4,56.9,51,No
EMP03861,Finance,22,120807,17,45.1,82,Yes
EMP03862,Sales,53,29002,2,59.1,77,No
EMP03863,HR,37,64860,17,34.1,77,Yes
EMP03864,IT,49,149099,11,45.7,75,Yes
EMP03865,HR,57,82718,16,41.2,87,Yes
EMP03866,Marketing,55,47619,1,54.4,49,No
EMP03867,HR,23,79891,15,39.6,75,Yes
EMP03868,Finance,32,135378,6,41.4,40,No
EMP03869,HR,59,77852,2,52.9,62,No
EMP03870,Finance,31,91964,15,50.2,83,Yes
EMP03871,IT,31,103630,13,46.8,73,No
EMP03872,Support,50,120185,12,47.4,77,Yes
EMP03873,Marketing,51,112108,20,31.5,57,No
EMP03874,HR,43,55059,3,37.8,53,No
EMP03875,Sales,58,80511,3,40.6,32,No
EMP03876,Operations,56,109191,7,35.3,43,No
EMP03877,Finance,56,98162,7,40.0,51,No
EMP03878,Support,27,127109,14,47.4,87,Yes
EMP03879,Marketing,46,48819,9,49.2,80,Yes
EMP03880,Sales,47,117013,20,38.5,82,Yes
EMP03881,Marketing,45,96669,7,51.6,79,No
EMP03882,IT,48,28358,8,43.6,53,No
EMP03883,HR,25,83188,0,34.6,29,No
EMP03884,Marketing,45,43656,5,59.4,65,No
EMP03885,Marketing,36,133202,20,42.2,84,Yes
EMP03886,Support,29,25044,16,59.0,100,Yes
EMP03887,Marketing,35,59854,17,42.0,83,Yes
EMP03888,Finance,35,105488,1,56.4,47,No
EMP03889,Marketing,46,87852,4,59.7,76,No
EMP03890,Marketing,49,103897,18,32.0,53,No
EMP03891,HR,25,36689,9,32.2,61,No
EMP03892,Marketing,58,142448,7,40.7,63,No
EMP03893,IT,31,132577,6,51.4,51,No
EMP03894,IT,34,87273,13,56.8,77,Yes
EMP03895,HR,36,30739,8,39.6,56,No
EMP03896,Finance,46,68574,0,57.3,53,No
EMP03897,HR,40,89958,4,37.9,49,No
EMP03898,Operations,48,66665,20,30.9,61,No
EMP03899,Sales,39,60861,0,53.6,51,No
EMP03900,Operations,25,86609,15,56.9,100,Yes
EMP03901,Marketing,25,126239,16,33.8,58,No
EMP03902,Marketing,55,100135,17,48.9,84,Yes
EMP03903,IT,21,138547,12,43.9,69,No
EMP03904,Marketing,27,60585,2,43.3,45,No
EMP03905,IT,27,128189,7,55.2,73,No
EMP03906,Sales,46,107128,12,58.4,84,Yes
EMP03907,IT,60,111922,17,48.5,96,Yes
EMP03908,Marketing,58,76881,19,46.5,78,Yes
EMP03909,HR,45,99346,9,50.7,80,Yes
EMP03910,Support,41,69601,18,37.8,68,No
EMP03911,Marketing,24,39502,3,48.4,62,No
EMP03912,Operations,32,32679,15,59.8,81,Yes
EMP03913,Sales,45,141543,1,40.5,29,No
EMP03914,Marketing,26,80375,1,36.8,42,No
EMP03915,IT,56,130841,12,36.2,55,No
EMP03916,Marketing,47,117976,20,33.8,74,No
EMP03917,Sales,37,67946,11,48.0,67,No
EMP03918,Marketing,21,31442,0,47.8,52,No
EMP03919,Finance,40,130774,4,39.0,50,No
EMP03920,Operations,32,31154,9,57.6,72,No
EMP03921,Sales,38,127959,17,48.4,80,Yes
EMP03922,IT,47,31553,10,53.7,66,No
EMP03923,Finance,21,132504,9,39.4,69,No
EMP03924,HR,52,124125,14,40.2,81,Yes
EMP03925,IT,57,84063,9,53.0,86,Yes
EMP03926,Sales,33,127401,16,54.2,71,No
EMP03927,Sales,29,56787,11,37.7,56,No
EMP03928,Finance,29,136973,20,35.5,73,No
EMP03929,Marketing,39,32103,3,41.9,42,No
EMP03930,Operations,59,70485,7,57.8,56,No
EMP03931,Finance,48,46006,5,33.6,32,No
EMP03932,Sales,32,124881,14,42.8,83,Yes
EMP03933,Marketing,51,65713,12,34.0,53,No
EMP03934,Finance,25,76136,0,33.1,23,No
EMP03935,Marketing,27,37097,11,57.3,91,Yes
EMP03936,HR,37,94914,16,49.2,67,No
EMP03937,Sales,55,26967,3,44.2,51,No
EMP03938,IT,51,118187,15,59.7,78,Yes
EMP03939,Finance,26,47660,18,47.9,98,Yes
EMP03940,Sales,49,146992,0,57.9,50,No
EMP03941,IT,29,119146,13,53.8,91,Yes
EMP03942,IT,48,34979,4,51.9,73,No
EMP03943,Support,24,51724,16,37.5,77,Yes
EMP03944,Marketing,51,69846,7,42.9,63,No
EMP03945,Finance,45,138560,17,31.4,67,No
EMP03946,Finance,31,73299,8,58.4,64,No
EMP03947,Marketing,29,41175,17,50.8,76,Yes
EMP03948,Finance,41,140166,8,40.9,65,No
EMP03949,Finance,24,29120,13,37.6,68,No
EMP03950,Support,39,110486,14,40.2,57,No
EMP03951,IT,33,135822,2,33.3,52,No
EMP03952,Marketing,30,147507,14,38.6,68,No
EMP03953,Sales,52,114413,19,52.0,77,Yes
EMP03954,Operations,49,143118,12,52.9,68,No
EMP03955,Sales,39,109549,20,50.4,80,Yes
EMP03956,Marketing,31,29024,6,56.0,70,No
EMP03957,Sales,45,114795,5,54.6,77,No
EMP03958,Support,43,118613,0,49.7,35,No
EMP03959,HR,25,104526,12,58.9,93,Yes
EMP03960,Marketing,37,68116,20,35.8,72,No
EMP03961,Finance,35,67598,17,45.1,68,No
EMP03962,Finance,60,142151,7,39.9,45,No
EMP03963,HR,21,29687,20,52.2,93,Yes
EMP03964,HR,46,82742,15,45.2,76,Yes
EMP03965,Operations,48,70264,5,38.4,41,No
EMP03966,Marketing,44,59295,8,42.8,69,No
EMP03967,HR,34,132406,17,56.4,97,Yes
EMP03968,Support,51,104005,19,36.5,81,Yes
EMP03969,Support,56,39044,0,49.3,54,No
EMP03970,Marketing,41,56578,20,47.9,76,Yes
EMP03971,Marketing,50,90842,16,49.8,93,Yes
EMP03972,Marketing,45,130369,19,47.0,83,Yes
EMP03973,Operations,54,92435,4,56.5,73,No
EMP03974,Sales,59,32985,9,59.8,72,No
EMP03975,Finance,58,117153,4,55.1,51,No
EMP03976,HR,49,114263,4,37.6,37,No
EMP03977,Sales,26,137964,19,46.2,99,Yes
EMP03978,Support,37,47941,8,34.0,41,No
EMP03979,Marketing,56,110026,7,47.8,51,No
EMP03980,HR,36,56230,18,53.8,78,Yes
EMP03981,IT,56,90531,0,41.8,52,No
EMP03982,HR,57,52536,5,45.5,56,No
EMP03983,HR,57,98013,6,35.0,35,No
EMP03984,HR,28,26953,5,36.9,59,No
EMP03985,Sales,22,33261,16,41.6,71,No
EMP03986,Marketing,28,30938,0,45.2,50,No
EMP03987,HR,56,145527,15,51.4,69,No
EMP03988,Support,56,35959,9,35.7,50,No
EMP03989,Marketing,26,62848,1,57.5,51,No
EMP03990,HR,39,146707,10,49.5,74,No
EMP03991,Sales,58,91890,1,53.6,48,No
EMP03992,Sales,56,109084,4,35.8,37,No
EMP03993,Operations,58,66470,3,31.0,28,No
EMP03994,Finance,22,84905,12,57.5,66,No
EMP03995,Sales,38,148660,10,58.6,81,Yes
EMP03996,Operations,49,134325,2,39.9,56,No
EMP03997,Sales,23,82135,13,59.2,91,Yes
EMP03998,Operations,48,60215,2,32.2,49,No
EMP03999,Operations,46,145080,11,39.0,48,No
EMP04000,Support,26,117285,7,59.6,58,No
